sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,battery_capacity,color,compatible,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,ean,em_deal,em_featured,em_hot,gallery,gift_message_available,has_options,image,image_label,internal_memory_size,keyboard_type,lengow_product,manufacturer,media_gallery,merchant,meta_description,meta_keyword,meta_title,minimal_price,mobile_network,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,required_options,screen_size,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,_super_products_sku,_super_attribute_code,_super_attribute_option,_super_attribute_price_corr
10000028,,Mobile,simple,Android,French,base,,Grey,,,,"2014/01/14 10:12:07",,,,,"<h1>N9005 16GB Galaxy Note 3 LTE Gris</h1>
<p>En 2011, Samsung lan&ccedil;ait le Galaxy Note 2 et faisait <strong>figure de pr&eacute;curseur</strong>. A mi-chemin entre la tablette et le smartphone, ce type d&rsquo;appareil a depuis rev&ecirc;tu le nom de phablette. Aujourd&rsquo;hui le constructeur cor&eacute;en pr&eacute;sente son successeur, logiquement appel&eacute; Galaxy Note 3. Qu&rsquo;apporte ainsi ce nouveau terminal&nbsp;?</p>
<h2>Premi&egrave;res impressions sur le design et la prise ne main</h2>
<p>Construit tout en plastique - mat&eacute;riau cher &agrave; Samsung - le Note 3 d&eacute;gage toutefois <strong>une impression de solidit&eacute;</strong> et ses flancs chrom&eacute;s sont &eacute;l&eacute;gants. Samsung a &eacute;galement soign&eacute; la finition et l&rsquo;assemblage est sans reproche. L&rsquo;appareil ne souffre ainsi d&rsquo;aucun craquement ou de bouton mal ajust&eacute;.</p>
<p>Au niveau de la prise en main, il faudra utiliser votre Note 3 comme une tablette, c&rsquo;est-&agrave;-dire &agrave; deux mains.</p>
<h2>Un stylet, pour quoi faire&nbsp;?</h2>
<p>Contrairement aux smartphones de la marque, l&rsquo;appareil est livr&eacute; avec un stylet tr&egrave;s fin d&eacute;nomm&eacute; S Pen. Celui-ci se range dans un logement pr&eacute;vu au niveau de la tranche inf&eacute;rieure de l&rsquo;appareil, &agrave; c&ocirc;t&eacute; du haut parleur. A l&rsquo;aide de ce dernier, vous pourrez <strong>interagir totalement</strong> avec le Note 3&nbsp;: prise de notes, dessins, recherche internet, actions, etc.</p>
<p>En pratique, ce stylet est tr&egrave;s agr&eacute;able &agrave; utiliser, tout fonctionne rapidement et de fa&ccedil;on optimale. Les amateurs de dessins et autres notes manuscrites trouveront l&agrave; un excellent compagnon.</p>
<h2>L&rsquo;&eacute;cran du Note 3&nbsp;: superbe</h2>
<p>Dot&eacute; d&rsquo;une dalle de 5,9 pouces AMOLED en Full HD, l&rsquo;&eacute;cran du Note 3 est tr&egrave;s r&eacute;ussi. Lumineux et color&eacute;, il pr&eacute;sente en outre une finesse ch&egrave;re &agrave; la marque. Notons &eacute;galement la pr&eacute;sence de diff&eacute;rents profils d&rsquo;affichage pour optimiser le rendu de l&rsquo;&eacute;cran en fonction de vos go&ucirc;ts&nbsp;; <strong>une vraie r&eacute;ussite</strong>.</p>
<h2>Livr&eacute; sous Android 4.3</h2>
<p>Le Note 3 embarque la <strong>toute derni&egrave;re version de l&rsquo;OS de Google</strong>, soit Android Jelly Bean 4.3. A cela, le constructeur ajoute l&rsquo;habituelle surcouche maison Touchwiz. Parfaitement optimis&eacute;e, celle-ci rec&egrave;le un grand nombre de fonctions inaugur&eacute;es par le Galaxy S4. Vous pourrez donc contr&ocirc;ler le Note 3 gr&acirc;ce &agrave; des mouvements ou encore &agrave; l&rsquo;aide vos yeux.</p>
<p>A l&rsquo;usage, ces derni&egrave;res pr&eacute;sentent un int&eacute;r&ecirc;t somme toute limit&eacute; mais il faut reconnaitre que le constructeur cor&eacute;en rec&egrave;le de nombreuses bonnes id&eacute;es.</p>
<h2>Des performances globales impressionnantes</h2>
<p>Equip&eacute; d&rsquo;un processeur quadri-c&oelig;ur SnapDragon 800 hyper-performant et de 3Go de m&eacute;moire vive, le Note 3 affiche une fluidit&eacute; sans faille. D&egrave;s lors, la navigation sur internet est un v&eacute;ritable r&eacute;gal. Les pages web se chargent instantan&eacute;ment, qui plus est si vous disposez d&rsquo;un forfait 4G avec lequel cet appareil est bien entendu compatible.</p>
<h2>Multim&eacute;dia&nbsp;: un sans faute</h2>
<p>Point fort de Samsung, la partie multim&eacute;dia b&eacute;n&eacute;ficie de performances au-dessus de tout soup&ccedil;on. Jamais le Note 3 ne montre de signe de faiblesse. A ce titre, la lecture de vid&eacute;os HD sur le Note 3 est un v&eacute;ritable r&eacute;gal. De m&ecirc;me, il constitue une console de jeux portable absolument parfaite&nbsp;! M&ecirc;me les jeux vid&eacute;o les plus puissants passent sans probl&egrave;me.</p>
<h2>Photo&nbsp;: peut vraiment mieux faire</h2>
<p>Point fable du premier Galaxy Note 2, la partie photo reste &eacute;galement en retrait sur ce mod&egrave;le. Si le Note 3 d&eacute;livre des photos globalement correctes dans des conditions de bonne luminosit&eacute;, il est loin d&rsquo;&eacute;galer le Galaxy S4 lorsque le jour d&eacute;cline. Malgr&eacute; son capteur de 13 m&eacute;gapixels, les photos en basse luminosit&eacute; offrent un rendu tr&egrave;s moyen.</p>
<p>En revanche, bon point pour la partie vid&eacute;o. Le Note 3 vous permettra ainsi de filmer des vid&eacute;os en 1080p de <strong>bonne qualit&eacute;</strong>.</p>
<h2>Une autonomie&nbsp;de chameau</h2>
<p>Point fort de la gamme Note, l&rsquo;autonomie est toujours aussi impressionnante sur ce Note 3. Et pour cause, Samsung a dot&eacute; sa phablette d&rsquo;une batterie cons&eacute;quente de 3200 mAh. Celle-ci vous autorisera jusqu&rsquo;&agrave; <strong>deux jours sans recharge</strong> avec une utilisation classique.</p>",8806085759121,0,1,0,,,0,/u/p/update-galaxy-note-3-n9005-android-4-3-xxubmj1-official-firmware-guide.jpg,,32GB,AZERTY,1,Samsung,,,,,,,4G,,"Utiliser la config","Utiliser la config","N9005 32GB Galaxy Note 3 LTE Gris debloqué",,,"Bloc après la colonne d'information",,560,0,"10""","Successeur du Galaxy Note 2, Samsung continue sur sa lancée et présente le Galaxy Note 3. Cet appareil mi-tablette mi smartphone présente de nombreuses …",/u/p/update-galaxy-note-3-n9005-android-4-3-xxubmj1-official-firmware-guide.jpg,,,,,1,5,/u/p/update-galaxy-note-3-n9005-android-4-3-xxubmj1-official-firmware-guide.jpg,,"2014/01/29 11:09:47",n9005-32b-galaxy-note-3-lte-gris,n9005-32b-galaxy-note-3-lte-gris.html,4,0.6,300,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/g/a/galxy-note3_012_back-left-perspective-landscape_jet-black.jpg,,4,0,,,,
,,,,Android/Samsung,French,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s/a/samsung-galaxy-note-3-n9005-lte.jpg,,3,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s/a/samsung_galaxy_note_3_021_front_dynamic2_jet_black.jpg,,2,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/u/p/update-galaxy-note-3-n9005-android-4-3-xxubmj1-official-firmware-guide.jpg,,1,0,,,,
10000029,,Mobile,simple,Reconditionné,French,base,,Black,,,,"2014/01/15 09:16:34",,,,,"<h1>iPhone 3G 16Go reconditionné</h1>
<p>
Sorti en France en juillet 2008, l’iPhone 3G constitue la seconde génération d’iPhone. Equipé d’une mise à jour de son système d’exploitation mobile (iOS 2.0.), ce modèle adoptait également un tout nouveau design.
</p>
<p>
Par rapport à l’iPhone original et sa finition en aluminium, la coque arrière du 3G revêt donc un plastique disponible en deux coloris, noir ou blanc. 
</p>
<p>
Si ces deux smartphones Apple partagent beaucoup de caractéristiques techniques communes tells que le processeur, l’écran ou encore l’appareil photo, l’iPhone 3G apporte tout de même son lot de nouveautés. 
</p>
<p>
Ce nouveau modèle embarque donc une puce 3G et un véritable GPS. De même l’envoi de MMS, le partage de connexion ainsi que le Bluetooth Stéréo sont désormais supportés par ce terminal.
</p>",885909362059,0,1,0,,,0,/i/p/iphone3g.jpg,,16GB,AZERTY,1,Apple,,,,,,,3G,,"Utiliser la config","Utiliser la config","iPhone 3G 16Go reconditionné debloqué",,,"Bloc après la colonne d'information",,99,0,"4""","Sorti en France en juillet 2008, l’iPhone 3G constitue la seconde génération d’iPhone. Equipé d’une mise à jour de son système d’exploitation mobile (iOS 2.0.), ce modèle adoptait également un tout nouveau design.",/i/p/iphone3g.jpg,,,,,1,5,/i/p/iphone3g.jpg,,"2014/01/29 11:09:47",iphone-3g-16go-reconditionne,iphone-3g-16go-reconditionne.html,4,0.5,50,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/i/p/iphone3g.jpg,,1,0,,,,
10000030,,Mobile,simple,Tablettes,French,base,,White,,,,"2014/01/15 09:48:10",,,,,"<h1>iPad Mini WiFi 16Go blanc</h1>
<p>
Si Steve Jobs ne voyait pas l’intérêt d’une tablette de 7 pouces, force est de constater que le succès d’appareils tels que la Nexus 7 lui ont donné tort.  Pour rester dans la compétition, Apple n’avait d’autre choix que de commercialiser un iPad de dimension réduite. 
</p>
<h2>Prise en main de l’iPad Mini WiFi</h2>
<p>
Au déballage du produit, nous nous retrouvons face à une tablette de 7,9 pouces extrêmement séduisante, particulièrement dans cette version blanche si chère à Apple.
</p>
<p>
La firme de Cupertino a donc particulièrement soigné l’apparence de cette petite tablette, à commencer par une superbe finition. Face à la concurrence, l’iPad Mini apparaît ainsi beaucoup plus qualitatif. L’aluminium est employé pour le dos de l’appareil tandis que la façade avant est constituée de verre. 
</p>
<p>
Si cet iPad Mini n’apparaît pas comme particulièrement fragile, on conseillera tout de même l’usage d’une protection pour éviter les rayures et autres dégradations esthétiques en tous genres.
</p>
<h2>Un écran décevant</h2>
<p>
Ces bonnes impressions sont toutefois tempérées à la vue de l‘écran embarqué. La tablette d’Apple adopte en effet une dalle IPS très moyenne, aux couleurs fades et à la résolution assez faible. Cette dernière est seulement de 1024 x 768 pixels - soit la même que celle de l’iPad 2 - pour une densité de 162ppi. C’est bien peu en comparaison des 264ppi de l’écran Retina de l’iPad 4. 
</p>
<p>
Certes, l’écran de l’iPad Mini reste lisible mais les pixels sont visibles et l’affichage manque de netteté. Bref, Apple nous avait habitué à bien mieux dans ce domaine et l’iPad Mini est clairement en retrait par rapport à la concurrence. Un mauvais point.
</p>
<h2>Des performances en demi-teinte</h2>
<p>
Livré initialement avec iOS 6, l’iPad Mini tourne désormais sur iOS 7, dernière version de l’OS mobile d’Apple. Si les performances restent bonnes sous cet OS, on constate tout de même une fluidité moindre qu’à l’origine. Quelques ralentissements sont donc perceptibles ici et là ainsi que des crashs inopinés du navigateur Safari. La faute à une mémoire vive de seulement 512Mo et à un processeur A5 vieux de deux ans. 
</p>
<p>
Bref, si l’on souhaite des performances sans accrocs et un écran ad hoc, le choix d’un iPad Mini de dernière génération sera plus judicieux. Doté d’un processeur A7 et d’un écran Retina, ce nouveau modèle sorti fin 2013 mérite que l’on investisse 100€ supplémentaires.
</p>
<h2>Photo : des performances honorables</h2>
<p>
Doté d’un capteur photo de 5 mégapixels, l’iPad Mini offre des performances honorables dans ce domaine. Les clichés sont certes bruités mais largement suffisant pour l’utilisation liée à cet appareil.
</p>
<p>
En revanche, bon point pour la caméra frontale qui offre d’excellentes performances et vous permettra de profiter d’un excellent confort dans le cadre de conversations vidéos avec des applications telles que Skype ou FaceTime. 
</p>
<h2>Autonomie : excellente</h2>
<p>
Point fort de l’appareil : son autonomie. Apple a en effet équipé sa tablette d'une batterie conséquente de 4490 mAh. A l’usage, on profite d’une excellente autonomie, proche des dix heures. 
</p>
<p>
Enfin, toujours au chapitre des qualités, la rapidité de la recharge, qui s’effectue en moins de trois heures.</p>",885909667581,0,1,0,,,0,/1/_/1.jpg,,16GB,AZERTY,1,Apple,,,,,,,Réseaux,,"Utiliser la config","Utiliser la config","iPad Mini WiFi 16Go blanc",,,"Bloc après la colonne d'information",,278,0,"7""","Plus petit, plus fin, plus léger, voici l’iPad Mini d’Apple. Un produit attendu depuis longtemps par de nombreux utilisateurs des produits de la marque à la Pomme et qui …",/1/_/1.jpg,,,,,1,5,/1/_/1.jpg,,"2014/01/29 11:09:47",ipad-mini-wifi-16go-blanc,ipad-mini-wifi-16go-blanc.html,4,0.5,50,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/2/_/2.jpg,,4,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/3/_/3.jpg,,3,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/4/_/4.jpg,,2,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/1/_/1.jpg,,1,0,,,,
10000031,,Mobile,simple,Tablettes,French,base,,Black,,,,"2014/01/15 09:54:42",,2014/01/29,,,"<h1>iPad Air WiFi 16Go noir</h1>
<p>
Déjà trois ans qu’Apple inaugurait le tout premier iPad. Que de chemin parcouru en si peu d’années ! Pour preuve, ce nouvel iPad Air, véritable prouesse technologique que nous vous présentons aujourd’hui.
</p>
<h2>Prise en main de l’iPad Air WiFi : léger !</h2>
<p>
L’iPad Air est un iPad Mini version XL. En effet, Apple reprend le même design que le Mini, cette fois avec un écran de près de 10 pouces. La première prise en main révèle une finesse et une légèreté encore inédites sur une tablette de cette dimension. N’y allons pas par quatre chemins, l’iPad Air et son poids plume surpassent toute la concurrence en terme d’ergonomie et de confort d’usage.
</p>
<p>
De même, la finition atteint ici des sommets. Matériaux nobles, pureté des lignes biseautées, il s’agit d’un travail d’orfèvre de la part du constructeur californien.
</p>
<h2>Un écran magnifique !</h2>
<p>
Pour ce nouvel iPad, Apple a opté pour la technologie IPS IGZO, qui permet d'obtenir un écran plus fin mais également plus lumineux et surtout moins gourmand en énergie. 
</p>
<p>
A l’usage, l’écran de 9,7 pouces est absolument sublime : couleurs, contraste, luminosité, lisibilité, tout y est. On prend ainsi un grand plaisir à regarder des vidéos, à lire, ou à jouer sur cet iPad Air. Bref, cet écran Retina est parfait et constitue – en plus du design - le point fort de cet appareil.
</p>
<h2>Performances globales et navigation sous iOS 7</h2>
<p>
L’iPad Air est mû par un processeur dual-core A7 64 bits cadencé à 1,4 GHz. Cette architecture interne garantit une rapidité sans faille, peu importe la tâche effectuée. Mais le domaine où cet l’iPad Air excelle est celui des jeux vidéo. Vous pourrez ainsi l’utiliser comme une véritable console de jeux portable. Au passage, pour les gros consommateurs de contenus multimédia, sachez que la capacité de stockage de cet iPad Air est disponible jusqu’à 128Go.
</p>
<p>
Quant à la navigation, tout est très fluide même si l’on n’en attendait pas moins à la vue des caractéristiques techniques de l’engin. Si iOS 7 a terni les performances des précédentes générations d’iPad, on ne constate pas l’once d’un ralentissement sur ce nouveau modèle.
</p>
<h2>Photo : plus pratique que performant</h2>
<p>
L’iPad n’est pas l’appareil le plus adapté à la prise de clichés, Apple l’a doté d’un capteur photo relativement basique de 5 mégapixels. Comme prévu, celui-ci n’atteint pas les performances d’un iPhone 5S. Il s’agit avant tout d’une fonction d’appoint qui pourra toutefois s’avérer utile, notamment en utilisation professionnelle.
</p>
<h2>Autonomie en hausse, temps de charge en baisse</h2>
<p>
L'iPad Air embarque une batterie plus faible que l'iPad 4. Mais la marque à la Pomme a fait des miracles et cette nouvelle tablette offre une autonomie supérieure à son prédécesseur ! 
</p>
<p>
De même, le temps nécessaire à sa recharge se voit réduit. Quatre heures sont ainsi nécessaires afin de recharger l'iPad Air alors qu'il fallait plus de cinq heures pour l'iPad 4 et jusqu’à sept heures pour l'iPad 3 …
</p>",885909464517,0,1,1,,,0,/3/_/3_1.jpg,,,AZERTY,1,Apple,,,,,,,Wifi,,"Utiliser la config","Utiliser la config","iPad Air WiFi 16Go noir",2014/01/29,,"Bloc après la colonne d'information",,458,0,"10""","Avec l’iPad Air, Apple repousse les limites. Cette tablette incroyablement fine et légère est également la plus puissante construite par Apple jusqu’alors …",/3/_/3_1.jpg,,2014/01/29,400,2014/02/04,1,5,/3/_/3_1.jpg,,"2014/01/29 11:09:48",ipad-air-wifi-16go-noir,ipad-air-wifi-16go-noir.html,4,1.5,100,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/3/_/3_1.jpg,,1,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/2/_/2.png,,2,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/1/_/1.png,,3,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/4/_/4_1.jpg,,4,0,,,,
10000032,,Mobile,simple,Tablettes,French,base,,Black,,,,"2014/01/15 10:01:50",,,,,"<h1>iPad Air 4G 16Go Noir</h1>
<p>
Si vous rêviez d’un iPad léger, fin, doté d’un grand écran et ultra performant, sachez qu’Apple a pensé à vous avec l’iPad Air. Cette nouvelle tablette combine ainsi tous ces avantages, comme nous allons le voir. 
</p>
<h2>Premiers contacts avec l’iPad Air 4G</h2>
<p>
L’iPad Air n’est autre qu’une version agrandie de l’iPad Mini. La marque à la pomme s’est en effet largement inspirée du design de l’iPad Mini pour concevoir sa nouvelle tablette.
</p>
<p>
La prise en main confirme cette impression et offre une finesse et une légèreté encore jamais vues sur une tablette de dix pouces. A l’usage, cela permet de profiter d’un confort d’usage qui faisait défaut sur les précédentes générations d’iPad, en raison d’un poids trop élevé. 
</p>
<p>
Sachez toutefois que cette version 4G – reconnaissable à son antenne située au dos de l’appareil – pèse 9 grammes de plus que la version WiFi. Un faible compromis pour qui souhaite disposer d’une connexion 4G permanente. 
</p>
<p>
Enfin, comme à l’accoutumée avec Apple, la finition est impeccable et l’objet luxueux. La présence de matériaux premium et le design raffiné rendent l’appareil unique et lui confèrent une classe que l’on ne retrouve chez aucune autre tablette, Android en tête.
</p>
<h2>Un écran magnifique</h2>
<p>
Avec l’adoption de la technologie IPS IGZO, Apple a réussi à obtenir un écran plus fin, plus lumineux et surtout moins gourmand en énergie. 
</p>
<p>
Si l’écran de iPad 4 était déjà un modèle du genre, celui de l’iPad Air semble encore meilleur : couleurs, contraste, luminosité, lisibilité, tout est absolument sublime.  Qu’il s’agisse de vidéos, de contenu web, ou de jeux vidéo. cet écran Retina procure un confort d’usage sans faille. Une grande réussite !
</p>
<h2>Performances globales et navigation sous iOS 7</h2>
<p>
L’iPad Air est équipé d’un processeur double-cœur A7 64 bits made by Apple et cadencé à 1,4 GHz. Ce dernier confère à l’appareil une rapidité en toutes circonstances, notamment dans le cadre d’une utilisation multitâches. 
</p>
<p>
A ce titre, l’iPad Air excelle dans le domaine des jeux vidéo où ses performances en font une véritable console de jeux portable. 
</p>
<p>
Côté navigation, tout est très fluide même si cela paraît logique à la vue des caractéristiques techniques de l’appareil. 
</p>
<p>
Si iOS 7 a compromis les performances des précédentes générations d’iPad, on ne constate pas le moindre ralentissement sur l’iPad Air.
</p>
<h2>Photo : plus pratique que performant</h2>
<p>
Peu adapté à la prise de photos, l’iPad Air dispose cependant d’un capteur de 5 mégapixels. Si celui-ci n’offre pas des performances comparables à celles d’un iPhone 5S, gardez en tête qu’il s’agit essentiellement d’une fonction d’appoint qui peut s’avérer utile dans le cadre d’une utilisation professionnelle.
</p>
<h2>Autonomie en hausse, temps de charge en baisse</h2>
<p>
Si l'iPad Air est équipé d’une batterie moins importante que son prédécesseur, la marque à la Pomme a cependant fait des miracles. Cette nouvelle mouture offre ainsi une autonomie supérieure à l’iPad 4 et voit son temps de recharge réduit : quatre heures alors qu'il fallait plus de cinq heures pour l'iPad 4 et jusqu’à sept heures pour l'iPad 3 …
</p>",885909657957,0,1,0,,,0,/1/_/1_1.jpg,,16GB,AZERTY,1,Apple,,,,,,,"WiFi + 3G/4G",,"Utiliser la config","Utiliser la config","iPad Air 4G 16Go Noir",,,"Bloc après la colonne d'information",,571,0,"10""","Plus fine, plus légère, plus performante, voici la nouvelle tablette d’Apple baptisée iPad Air ! Sous ses allure de grand iPad Mini, ce nouveau modèle cache des …",/1/_/1_1.jpg,,,,,1,5,/1/_/1_1.jpg,,"2014/01/29 11:09:48",ipad-air-4g-16go-noir,ipad-air-4g-16go-noir.html,4,1.7,100,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/2/_/2_1.jpg,,3,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/1/_/1_1.jpg,,1,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/3/_/3_2.jpg,,2,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/5/_/5.jpg,,4,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/4/_/4_2.jpg,,5,0,,,,
